mobile_number,churn_probability,CHURN_FLAG,CHURN_FLAG_label,risk_tier
7001292628,0.1499,0,NO,Low
7001688837,0.1499,0,NO,Low
7001328802,0.1499,0,NO,Low
7000063642,0.1499,0,NO,Low
7000696405,0.1499,0,NO,Low
7001271743,0.1499,0,NO,Low
7001040874,0.1499,0,NO,Low
7000044744,0.1498,0,NO,Low
7000430357,0.1498,0,NO,Low
7001502063,0.1498,0,NO,Low
7000322269,0.1498,0,NO,Low
7001031318,0.1498,0,NO,Low
7000450940,0.1498,0,NO,Low
7001981489,0.1498,0,NO,Low
7002398359,0.1498,0,NO,Low
7000082671,0.1498,0,NO,Low
7000668043,0.1498,0,NO,Low
7001097200,0.1498,0,NO,Low
7000232079,0.1497,0,NO,Low
7001824605,0.1497,0,NO,Low
7001745885,0.1497,0,NO,Low
7001155683,0.1497,0,NO,Low
7001636314,0.1497,0,NO,Low
7002162098,0.1497,0,NO,Low
7002295360,0.1497,0,NO,Low
7000489398,0.1497,0,NO,Low
7001583834,0.1497,0,NO,Low
7000609281,0.1497,0,NO,Low
7001843412,0.1497,0,NO,Low
7000792274,0.1496,0,NO,Low
7001571177,0.1496,0,NO,Low
7002204956,0.1496,0,NO,Low
7000731123,0.1496,0,NO,Low
7001532087,0.1496,0,NO,Low
7000733530,0.1496,0,NO,Low
7001055220,0.1496,0,NO,Low
7001901967,0.1496,0,NO,Low
7000618409,0.1496,0,NO,Low
7000429200,0.1496,0,NO,Low
7002234445,0.1496,0,NO,Low
7001724851,0.1496,0,NO,Low
7001378604,0.1496,0,NO,Low
7002138938,0.1496,0,NO,Low
7001764162,0.1496,0,NO,Low
7002201784,0.1496,0,NO,Low
7001643640,0.1496,0,NO,Low
7000242444,0.1496,0,NO,Low
7001853099,0.1496,0,NO,Low
7002040258,0.1495,0,NO,Low
7001419507,0.1495,0,NO,Low
7001077481,0.1495,0,NO,Low
7000248050,0.1495,0,NO,Low
7001566625,0.1495,0,NO,Low
7000082436,0.1495,0,NO,Low
7000482877,0.1495,0,NO,Low
7000471022,0.1495,0,NO,Low
7000307399,0.1495,0,NO,Low
7000837223,0.1495,0,NO,Low
7002158343,0.1495,0,NO,Low
7000870553,0.1495,0,NO,Low
7002267678,0.1495,0,NO,Low
7002084411,0.1494,0,NO,Low
7000764299,0.1494,0,NO,Low
7000096891,0.1494,0,NO,Low
7000652672,0.1494,0,NO,Low
7000610295,0.1494,0,NO,Low
7000909330,0.1494,0,NO,Low
7000723440,0.1494,0,NO,Low
7001737211,0.1494,0,NO,Low
7002207264,0.1494,0,NO,Low
7002180311,0.1494,0,NO,Low
7000574471,0.1494,0,NO,Low
7001080239,0.1494,0,NO,Low
7002125160,0.1494,0,NO,Low
7002320209,0.1494,0,NO,Low
7000292045,0.1494,0,NO,Low
7002306288,0.1494,0,NO,Low
7001818794,0.1494,0,NO,Low
7000318898,0.1494,0,NO,Low
7001098917,0.1493,0,NO,Low
7000328578,0.1493,0,NO,Low
7001186307,0.1493,0,NO,Low
7001358655,0.1493,0,NO,Low
7001306428,0.1493,0,NO,Low
7001843797,0.1493,0,NO,Low
7000107067,0.1493,0,NO,Low
7000152339,0.1493,0,NO,Low
7001768415,0.1493,0,NO,Low
7000955488,0.1493,0,NO,Low
7001864168,0.1492,0,NO,Low
7000863181,0.1492,0,NO,Low
7001880330,0.1492,0,NO,Low
7000917482,0.1492,0,NO,Low
7001901425,0.1492,0,NO,Low
7001930241,0.1492,0,NO,Low
7002048600,0.1492,0,NO,Low
7001532803,0.1492,0,NO,Low
7000007282,0.1492,0,NO,Low
7001470820,0.1492,0,NO,Low
7000992886,0.1492,0,NO,Low
7000317738,0.1492,0,NO,Low
7001060037,0.1492,0,NO,Low
7000647504,0.1492,0,NO,Low
7001896002,0.1492,0,NO,Low
7001609064,0.1492,0,NO,Low
7000491411,0.1492,0,NO,Low
7001722287,0.1491,0,NO,Low
7001901806,0.1491,0,NO,Low
7001102677,0.1491,0,NO,Low
7001638846,0.1491,0,NO,Low
7000315821,0.1491,0,NO,Low
7000782639,0.1491,0,NO,Low
7000691941,0.1491,0,NO,Low
7000068465,0.1491,0,NO,Low
7000538567,0.1491,0,NO,Low
7000182721,0.1491,0,NO,Low
7000582925,0.1491,0,NO,Low
7001515628,0.1491,0,NO,Low
7000153920,0.1491,0,NO,Low
7000892717,0.1491,0,NO,Low
7000991656,0.1491,0,NO,Low
7000594532,0.149,0,NO,Low
7000306428,0.149,0,NO,Low
7001963294,0.149,0,NO,Low
7000032977,0.149,0,NO,Low
7000520952,0.149,0,NO,Low
7002166080,0.149,0,NO,Low
7001923470,0.149,0,NO,Low
7001419591,0.149,0,NO,Low
7002093146,0.149,0,NO,Low
7002408617,0.149,0,NO,Low
7000659801,0.149,0,NO,Low
7000365005,0.1489,0,NO,Low
7002275286,0.1489,0,NO,Low
7001141224,0.1489,0,NO,Low
7000361545,0.1489,0,NO,Low
7001488515,0.1489,0,NO,Low
7001272496,0.1489,0,NO,Low
7001736382,0.1489,0,NO,Low
7000557580,0.1489,0,NO,Low
7000157582,0.1489,0,NO,Low
7000181236,0.1489,0,NO,Low
7002193109,0.1489,0,NO,Low
7000555026,0.1489,0,NO,Low
7000048968,0.1489,0,NO,Low
7001729458,0.1489,0,NO,Low
7001092485,0.1489,0,NO,Low
7000204473,0.1489,0,NO,Low
7000364656,0.1489,0,NO,Low
7000085058,0.1489,0,NO,Low
7001166774,0.1489,0,NO,Low
7000113295,0.1489,0,NO,Low
7001527294,0.1489,0,NO,Low
7001639295,0.1489,0,NO,Low
7000370539,0.1489,0,NO,Low
7000829180,0.1489,0,NO,Low
7001885268,0.1488,0,NO,Low
7001915037,0.1488,0,NO,Low
7001275499,0.1488,0,NO,Low
7000253234,0.1488,0,NO,Low
7000800621,0.1488,0,NO,Low
7001802659,0.1488,0,NO,Low
7001791881,0.1488,0,NO,Low
7000365271,0.1488,0,NO,Low
7000437929,0.1488,0,NO,Low
7002046324,0.1488,0,NO,Low
7000256289,0.1488,0,NO,Low
7001831248,0.1488,0,NO,Low
7000582767,0.1488,0,NO,Low
7001303908,0.1488,0,NO,Low
7000560045,0.1488,0,NO,Low
7001246363,0.1488,0,NO,Low
7000058001,0.1488,0,NO,Low
7002137308,0.1488,0,NO,Low
7000930492,0.1487,0,NO,Low
7000124987,0.1487,0,NO,Low
7001837503,0.1487,0,NO,Low
7001381745,0.1487,0,NO,Low
7000949114,0.1487,0,NO,Low
7000607104,0.1487,0,NO,Low
7001040295,0.1487,0,NO,Low
7000300073,0.1487,0,NO,Low
7000734360,0.1487,0,NO,Low
7000519280,0.1487,0,NO,Low
7002267027,0.1487,0,NO,Low
7000871040,0.1486,0,NO,Low
7001032802,0.1486,0,NO,Low
7001616445,0.1486,0,NO,Low
7002320706,0.1486,0,NO,Low
7001488630,0.1486,0,NO,Low
7001996339,0.1486,0,NO,Low
7001067109,0.1486,0,NO,Low
7000166381,0.1486,0,NO,Low
7001495433,0.1486,0,NO,Low
7000434381,0.1486,0,NO,Low
7000670574,0.1486,0,NO,Low
7001937052,0.1486,0,NO,Low
7000604624,0.1486,0,NO,Low
7001901954,0.1486,0,NO,Low
7002023899,0.1486,0,NO,Low
7001027292,0.1486,0,NO,Low
7000374177,0.1485,0,NO,Low
7001990838,0.1485,0,NO,Low
7001933023,0.1485,0,NO,Low
7002107551,0.1485,0,NO,Low
7002165833,0.1485,0,NO,Low
7000328553,0.1485,0,NO,Low
7001535950,0.1485,0,NO,Low
7000961694,0.1485,0,NO,Low
7001889018,0.1485,0,NO,Low
7000319647,0.1485,0,NO,Low
7000473088,0.1485,0,NO,Low
7000353370,0.1485,0,NO,Low
7001546884,0.1485,0,NO,Low
7000475402,0.1485,0,NO,Low
7001925020,0.1485,0,NO,Low
7001686724,0.1484,0,NO,Low
7002340960,0.1484,0,NO,Low
7000710274,0.1484,0,NO,Low
7000731358,0.1484,0,NO,Low
7002287458,0.1484,0,NO,Low
7001369826,0.1484,0,NO,Low
7000942419,0.1484,0,NO,Low
7001394399,0.1484,0,NO,Low
7000223377,0.1484,0,NO,Low
7002044777,0.1484,0,NO,Low
7001938399,0.1484,0,NO,Low
7001677975,0.1484,0,NO,Low
7000620519,0.1484,0,NO,Low
7000325192,0.1484,0,NO,Low
7001527730,0.1484,0,NO,Low
7000264739,0.1484,0,NO,Low
7001387328,0.1483,0,NO,Low
7001016389,0.1483,0,NO,Low
7000043170,0.1483,0,NO,Low
7001015937,0.1483,0,NO,Low
7000447433,0.1483,0,NO,Low
7000623845,0.1483,0,NO,Low
7001474091,0.1483,0,NO,Low
7000242400,0.1483,0,NO,Low
7000706608,0.1483,0,NO,Low
7001099802,0.1483,0,NO,Low
7000516348,0.1483,0,NO,Low
7002092484,0.1483,0,NO,Low
7001280825,0.1483,0,NO,Low
7000848835,0.1482,0,NO,Low
7001799477,0.1482,0,NO,Low
7001230348,0.1482,0,NO,Low
7001177355,0.1482,0,NO,Low
7000717305,0.1482,0,NO,Low
7000631781,0.1482,0,NO,Low
7002327224,0.1482,0,NO,Low
7000842570,0.1482,0,NO,Low
7000452497,0.1482,0,NO,Low
7001605657,0.1482,0,NO,Low
7000131304,0.1482,0,NO,Low
7001010390,0.1482,0,NO,Low
7000635137,0.1482,0,NO,Low
7000254727,0.1482,0,NO,Low
7002137402,0.1481,0,NO,Low
7001846635,0.1481,0,NO,Low
7001024624,0.1481,0,NO,Low
7001495796,0.1481,0,NO,Low
7000291571,0.1481,0,NO,Low
7002060924,0.1481,0,NO,Low
7002360255,0.1481,0,NO,Low
7000943265,0.1481,0,NO,Low
7001916133,0.1481,0,NO,Low
7000565316,0.1481,0,NO,Low
7000111416,0.1481,0,NO,Low
7000233554,0.1481,0,NO,Low
7000809579,0.1481,0,NO,Low
7000659291,0.1481,0,NO,Low
7000473765,0.1481,0,NO,Low
7000810050,0.1481,0,NO,Low
7002231564,0.1481,0,NO,Low
7001410079,0.1481,0,NO,Low
7000743475,0.1481,0,NO,Low
7000211988,0.1481,0,NO,Low
7000497939,0.1481,0,NO,Low
7000871670,0.1481,0,NO,Low
7002087831,0.1481,0,NO,Low
7000188122,0.1481,0,NO,Low
7001290376,0.1481,0,NO,Low
7001865588,0.1481,0,NO,Low
7000354100,0.148,0,NO,Low
7001272954,0.148,0,NO,Low
7001984702,0.148,0,NO,Low
7001796886,0.148,0,NO,Low
7001892348,0.148,0,NO,Low
7002018276,0.148,0,NO,Low
7000463223,0.148,0,NO,Low
7001509965,0.148,0,NO,Low
7000829740,0.148,0,NO,Low
7000345109,0.148,0,NO,Low
7001270297,0.148,0,NO,Low
7002223604,0.148,0,NO,Low
7001852112,0.148,0,NO,Low
7001412263,0.148,0,NO,Low
7002050398,0.148,0,NO,Low
7000079072,0.148,0,NO,Low
7001513269,0.1479,0,NO,Low
7000526390,0.1479,0,NO,Low
7001549030,0.1479,0,NO,Low
7002106703,0.1479,0,NO,Low
7001370737,0.1479,0,NO,Low
7001969590,0.1479,0,NO,Low
7000985250,0.1479,0,NO,Low
7000190381,0.1479,0,NO,Low
7000424890,0.1479,0,NO,Low
7001211538,0.1479,0,NO,Low
7002240844,0.1479,0,NO,Low
7000941311,0.1479,0,NO,Low
7001146290,0.1479,0,NO,Low
7000724775,0.1479,0,NO,Low
7000820361,0.1479,0,NO,Low
7001771969,0.1478,0,NO,Low
7002176756,0.1478,0,NO,Low
7000923502,0.1478,0,NO,Low
7000111139,0.1478,0,NO,Low
7001852555,0.1478,0,NO,Low
7001968667,0.1478,0,NO,Low
7000947204,0.1478,0,NO,Low
7000403914,0.1478,0,NO,Low
7002336900,0.1478,0,NO,Low
7000461505,0.1477,0,NO,Low
7000029315,0.1477,0,NO,Low
7001755164,0.1477,0,NO,Low
7002125184,0.1477,0,NO,Low
7001252939,0.1477,0,NO,Low
7001765735,0.1477,0,NO,Low
7001761222,0.1477,0,NO,Low
7000022006,0.1477,0,NO,Low
7000805275,0.1477,0,NO,Low
7000780252,0.1477,0,NO,Low
7000911069,0.1477,0,NO,Low
7001875231,0.1476,0,NO,Low
7001031784,0.1476,0,NO,Low
7000053952,0.1476,0,NO,Low
7000478817,0.1476,0,NO,Low
7001171164,0.1476,0,NO,Low
7001447331,0.1476,0,NO,Low
7001937489,0.1476,0,NO,Low
7001734273,0.1476,0,NO,Low
7002338999,0.1476,0,NO,Low
7001287685,0.1476,0,NO,Low
7001682542,0.1476,0,NO,Low
7000081531,0.1476,0,NO,Low
7001132283,0.1476,0,NO,Low
7002159650,0.1475,0,NO,Low
7000048348,0.1475,0,NO,Low
7000123015,0.1475,0,NO,Low
7001704843,0.1475,0,NO,Low
7002163771,0.1475,0,NO,Low
7002156664,0.1475,0,NO,Low
7000779193,0.1475,0,NO,Low
7000704143,0.1475,0,NO,Low
7000290700,0.1475,0,NO,Low
7001170219,0.1475,0,NO,Low
7000472868,0.1475,0,NO,Low
7002174213,0.1475,0,NO,Low
7000316013,0.1475,0,NO,Low
7001219611,0.1475,0,NO,Low
7000839313,0.1475,0,NO,Low
7000999005,0.1475,0,NO,Low
7000710739,0.1475,0,NO,Low
7000868968,0.1475,0,NO,Low
7000395845,0.1474,0,NO,Low
7001413009,0.1474,0,NO,Low
7001255080,0.1474,0,NO,Low
7002317548,0.1474,0,NO,Low
7002183501,0.1474,0,NO,Low
7002311026,0.1474,0,NO,Low
7000007880,0.1474,0,NO,Low
7001426252,0.1474,0,NO,Low
7001290814,0.1474,0,NO,Low
7002008920,0.1474,0,NO,Low
7000941192,0.1474,0,NO,Low
7000749250,0.1474,0,NO,Low
7002172987,0.1474,0,NO,Low
7000297231,0.1474,0,NO,Low
7001520344,0.1474,0,NO,Low
7000536942,0.1474,0,NO,Low
7000055999,0.1474,0,NO,Low
7000208071,0.1474,0,NO,Low
7002359452,0.1474,0,NO,Low
7001366882,0.1473,0,NO,Low
7000686651,0.1473,0,NO,Low
7000573580,0.1473,0,NO,Low
7001960565,0.1473,0,NO,Low
7000036897,0.1473,0,NO,Low
7000946084,0.1473,0,NO,Low
7000625741,0.1473,0,NO,Low
7000192569,0.1473,0,NO,Low
7000746122,0.1473,0,NO,Low
7001029140,0.1473,0,NO,Low
7001200308,0.1472,0,NO,Low
7000597417,0.1472,0,NO,Low
7001913736,0.1472,0,NO,Low
7001130672,0.1472,0,NO,Low
7000976173,0.1472,0,NO,Low
7002400985,0.1472,0,NO,Low
7000917513,0.1472,0,NO,Low
7000293278,0.1472,0,NO,Low
7002219353,0.1471,0,NO,Low
7002127064,0.1471,0,NO,Low
7001924047,0.1471,0,NO,Low
7001664317,0.1471,0,NO,Low
7001091592,0.1471,0,NO,Low
7001775020,0.1471,0,NO,Low
7001149712,0.1471,0,NO,Low
7001672786,0.1471,0,NO,Low
7001170797,0.1471,0,NO,Low
7000474854,0.1471,0,NO,Low
7000994715,0.1471,0,NO,Low
7001716296,0.147,0,NO,Low
7001287555,0.147,0,NO,Low
7001306882,0.147,0,NO,Low
7002316209,0.147,0,NO,Low
7001654789,0.147,0,NO,Low
7000217020,0.147,0,NO,Low
7000912658,0.147,0,NO,Low
7001899443,0.147,0,NO,Low
7001071293,0.147,0,NO,Low
7001079180,0.147,0,NO,Low
7001674793,0.147,0,NO,Low
7000587023,0.147,0,NO,Low
7000169072,0.147,0,NO,Low
7000254437,0.147,0,NO,Low
7000050446,0.1469,0,NO,Low
7001830147,0.1469,0,NO,Low
7000442659,0.1469,0,NO,Low
7000149829,0.1469,0,NO,Low
7000914244,0.1469,0,NO,Low
7001612893,0.1469,0,NO,Low
7000269661,0.1469,0,NO,Low
7001775587,0.1469,0,NO,Low
7002064813,0.1469,0,NO,Low
7001234147,0.1469,0,NO,Low
7000799294,0.1469,0,NO,Low
7002164676,0.1469,0,NO,Low
7001370792,0.1468,0,NO,Low
7002078798,0.1468,0,NO,Low
7000691012,0.1468,0,NO,Low
7000585550,0.1468,0,NO,Low
7001144121,0.1468,0,NO,Low
7000537899,0.1468,0,NO,Low
7001344866,0.1468,0,NO,Low
7002324462,0.1468,0,NO,Low
7000033559,0.1468,0,NO,Low
7001079703,0.1468,0,NO,Low
7002187358,0.1468,0,NO,Low
7001389449,0.1467,0,NO,Low
7000894432,0.1467,0,NO,Low
7001254246,0.1467,0,NO,Low
7001939951,0.1467,0,NO,Low
7000620684,0.1467,0,NO,Low
7000390638,0.1467,0,NO,Low
7001066521,0.1467,0,NO,Low
7001373890,0.1467,0,NO,Low
7002398389,0.1467,0,NO,Low
7001577717,0.1467,0,NO,Low
7002312332,0.1466,0,NO,Low
7002359618,0.1466,0,NO,Low
7001924259,0.1466,0,NO,Low
7001080292,0.1466,0,NO,Low
7001896522,0.1466,0,NO,Low
7000548342,0.1466,0,NO,Low
7000142587,0.1466,0,NO,Low
7000269154,0.1465,0,NO,Low
7001883503,0.1465,0,NO,Low
7001609014,0.1465,0,NO,Low
7000307981,0.1465,0,NO,Low
7001403988,0.1465,0,NO,Low
7002253084,0.1465,0,NO,Low
7001256037,0.1465,0,NO,Low
7000296058,0.1465,0,NO,Low
7000403769,0.1465,0,NO,Low
7000128010,0.1465,0,NO,Low
7000401879,0.1465,0,NO,Low
7001968114,0.1465,0,NO,Low
7001999992,0.1464,0,NO,Low
7002131377,0.1464,0,NO,Low
7000540496,0.1464,0,NO,Low
7001371879,0.1464,0,NO,Low
7000522217,0.1464,0,NO,Low
7001967111,0.1464,0,NO,Low
7001407064,0.1464,0,NO,Low
7001222352,0.1464,0,NO,Low
7002174981,0.1464,0,NO,Low
7000695990,0.1464,0,NO,Low
7001533529,0.1464,0,NO,Low
7001252076,0.1464,0,NO,Low
7001166378,0.1464,0,NO,Low
7000965560,0.1464,0,NO,Low
7000427456,0.1464,0,NO,Low
7001507511,0.1464,0,NO,Low
7001036757,0.1464,0,NO,Low
7002162223,0.1463,0,NO,Low
7000876652,0.1463,0,NO,Low
7001251592,0.1463,0,NO,Low
7001605672,0.1463,0,NO,Low
7000708695,0.1463,0,NO,Low
7001862642,0.1462,0,NO,Low
7001870779,0.1462,0,NO,Low
7001158761,0.1462,0,NO,Low
7000394097,0.1462,0,NO,Low
7000196179,0.1462,0,NO,Low
7000256815,0.1462,0,NO,Low
7001266309,0.1462,0,NO,Low
7000049833,0.1462,0,NO,Low
7000480491,0.1462,0,NO,Low
7001028474,0.1462,0,NO,Low
7000813277,0.1462,0,NO,Low
7000413204,0.1461,0,NO,Low
7000490808,0.1461,0,NO,Low
7000538929,0.1461,0,NO,Low
7000397785,0.1461,0,NO,Low
7001042475,0.1461,0,NO,Low
7002098201,0.1461,0,NO,Low
7000509030,0.1461,0,NO,Low
7000477456,0.1461,0,NO,Low
7001935917,0.1461,0,NO,Low
7000282740,0.1461,0,NO,Low
7001441363,0.1461,0,NO,Low
7000677424,0.1461,0,NO,Low
7001783146,0.1461,0,NO,Low
7000409082,0.146,0,NO,Low
7000377348,0.146,0,NO,Low
7002268827,0.146,0,NO,Low
7001393200,0.146,0,NO,Low
7001821411,0.146,0,NO,Low
7001061725,0.146,0,NO,Low
7001178906,0.146,0,NO,Low
7000564722,0.146,0,NO,Low
7001769995,0.146,0,NO,Low
7001976494,0.1459,0,NO,Low
7001717983,0.1459,0,NO,Low
7000231862,0.1459,0,NO,Low
7001001981,0.1459,0,NO,Low
7000240872,0.1459,0,NO,Low
7001170232,0.1459,0,NO,Low
7000621518,0.1459,0,NO,Low
7002307716,0.1459,0,NO,Low
7002133632,0.1459,0,NO,Low
7000679643,0.1459,0,NO,Low
7000414757,0.1459,0,NO,Low
7000247424,0.1459,0,NO,Low
7000327850,0.1458,0,NO,Low
7002210755,0.1458,0,NO,Low
7000423335,0.1458,0,NO,Low
7000325037,0.1458,0,NO,Low
7001225735,0.1458,0,NO,Low
7000849919,0.1458,0,NO,Low
7002369116,0.1458,0,NO,Low
7001388980,0.1458,0,NO,Low
7000284875,0.1458,0,NO,Low
7000215323,0.1458,0,NO,Low
7000982247,0.1458,0,NO,Low
7000029957,0.1458,0,NO,Low
7002280801,0.1458,0,NO,Low
7000323384,0.1458,0,NO,Low
7002190207,0.1458,0,NO,Low
7000050724,0.1457,0,NO,Low
7002213315,0.1457,0,NO,Low
7000524126,0.1457,0,NO,Low
7000778516,0.1457,0,NO,Low
7000237057,0.1457,0,NO,Low
7001487331,0.1457,0,NO,Low
7000048271,0.1457,0,NO,Low
7000193640,0.1457,0,NO,Low
7000419081,0.1457,0,NO,Low
7000917250,0.1457,0,NO,Low
7000124513,0.1457,0,NO,Low
7000691251,0.1457,0,NO,Low
7002317112,0.1457,0,NO,Low
7002078057,0.1457,0,NO,Low
7001218773,0.1457,0,NO,Low
7000871919,0.1457,0,NO,Low
7000102559,0.1457,0,NO,Low
7001550281,0.1456,0,NO,Low
7002102085,0.1456,0,NO,Low
7001233471,0.1456,0,NO,Low
7001299933,0.1456,0,NO,Low
7000147759,0.1456,0,NO,Low
7002098600,0.1456,0,NO,Low
7002011492,0.1456,0,NO,Low
7002373071,0.1456,0,NO,Low
7000409943,0.1456,0,NO,Low
7001209892,0.1455,0,NO,Low
7000101591,0.1455,0,NO,Low
7000485482,0.1455,0,NO,Low
7001396386,0.1455,0,NO,Low
7000807972,0.1455,0,NO,Low
7000946077,0.1455,0,NO,Low
7000053971,0.1455,0,NO,Low
7001846324,0.1455,0,NO,Low
7001560092,0.1455,0,NO,Low
7001999436,0.1455,0,NO,Low
7000269738,0.1455,0,NO,Low
7000407467,0.1455,0,NO,Low
7000078459,0.1455,0,NO,Low
7000905433,0.1455,0,NO,Low
7000580220,0.1455,0,NO,Low
7000765453,0.1454,0,NO,Low
7001472039,0.1454,0,NO,Low
7001616216,0.1454,0,NO,Low
7000575601,0.1454,0,NO,Low
7000439561,0.1454,0,NO,Low
7002301259,0.1454,0,NO,Low
7000687345,0.1454,0,NO,Low
7001784386,0.1454,0,NO,Low
7001245090,0.1454,0,NO,Low
7002225040,0.1454,0,NO,Low
7000254559,0.1453,0,NO,Low
7001483331,0.1453,0,NO,Low
7001889592,0.1453,0,NO,Low
7000927849,0.1453,0,NO,Low
7002246792,0.1453,0,NO,Low
7001411587,0.1453,0,NO,Low
7001694581,0.1453,0,NO,Low
7001028191,0.1453,0,NO,Low
7001814826,0.1453,0,NO,Low
7001783577,0.1453,0,NO,Low
7000368943,0.1453,0,NO,Low
7000388553,0.1453,0,NO,Low
7001739288,0.1452,0,NO,Low
7000498971,0.1452,0,NO,Low
7002254512,0.1452,0,NO,Low
7001448058,0.1452,0,NO,Low
7002135481,0.1452,0,NO,Low
7002151126,0.1452,0,NO,Low
7000748006,0.1452,0,NO,Low
7000212912,0.1452,0,NO,Low
7001382983,0.1452,0,NO,Low
7002079439,0.1452,0,NO,Low
7000459787,0.1452,0,NO,Low
7002357385,0.1452,0,NO,Low
7000730684,0.1452,0,NO,Low
7000150308,0.1452,0,NO,Low
7001238113,0.1452,0,NO,Low
7001656305,0.1451,0,NO,Low
7001533816,0.1451,0,NO,Low
7000989894,0.1451,0,NO,Low
7002271644,0.1451,0,NO,Low
7001811690,0.1451,0,NO,Low
7002077674,0.1451,0,NO,Low
7000446323,0.1451,0,NO,Low
7001200235,0.1451,0,NO,Low
7001474620,0.1451,0,NO,Low
7001598273,0.1451,0,NO,Low
7001192565,0.1451,0,NO,Low
7001094537,0.1451,0,NO,Low
7000061229,0.1451,0,NO,Low
7000778324,0.1451,0,NO,Low
7001041224,0.1451,0,NO,Low
7001333968,0.145,0,NO,Low
7000457650,0.145,0,NO,Low
7000983712,0.145,0,NO,Low
7000087788,0.145,0,NO,Low
7002060894,0.145,0,NO,Low
7000221589,0.145,0,NO,Low
7000542373,0.145,0,NO,Low
7001346064,0.145,0,NO,Low
7001297441,0.145,0,NO,Low
7000495508,0.145,0,NO,Low
7001054119,0.145,0,NO,Low
7000960030,0.145,0,NO,Low
7001696301,0.145,0,NO,Low
7002310008,0.1449,0,NO,Low
7000974515,0.1449,0,NO,Low
7000399749,0.1449,0,NO,Low
7002337087,0.1449,0,NO,Low
7001031483,0.1449,0,NO,Low
7000035339,0.1449,0,NO,Low
7001915197,0.1449,0,NO,Low
7001099349,0.1449,0,NO,Low
7000321066,0.1449,0,NO,Low
7002032189,0.1449,0,NO,Low
7000545058,0.1449,0,NO,Low
7001311604,0.1449,0,NO,Low
7000135058,0.1448,0,NO,Low
7000150703,0.1448,0,NO,Low
7000013174,0.1448,0,NO,Low
7002404965,0.1448,0,NO,Low
7001262976,0.1448,0,NO,Low
7001685168,0.1448,0,NO,Low
7002083804,0.1448,0,NO,Low
7001795013,0.1448,0,NO,Low
7000228551,0.1448,0,NO,Low
7001790097,0.1448,0,NO,Low
7002358360,0.1447,0,NO,Low
7000424901,0.1447,0,NO,Low
7002322087,0.1447,0,NO,Low
7002405108,0.1447,0,NO,Low
7000728051,0.1447,0,NO,Low
7001414101,0.1447,0,NO,Low
7001735622,0.1447,0,NO,Low
7000416233,0.1447,0,NO,Low
7000359332,0.1447,0,NO,Low
7000279037,0.1447,0,NO,Low
7000450110,0.1447,0,NO,Low
7002405368,0.1447,0,NO,Low
7001097408,0.1447,0,NO,Low
7002136671,0.1447,0,NO,Low
7000464955,0.1447,0,NO,Low
7000413716,0.1447,0,NO,Low
7000264891,0.1447,0,NO,Low
7000286322,0.1447,0,NO,Low
7000256679,0.1447,0,NO,Low
7001209628,0.1446,0,NO,Low
7000796087,0.1446,0,NO,Low
7001427885,0.1446,0,NO,Low
7000245550,0.1446,0,NO,Low
7000318998,0.1446,0,NO,Low
7000820915,0.1446,0,NO,Low
7000896055,0.1445,0,NO,Low
7001963629,0.1445,0,NO,Low
7001987201,0.1445,0,NO,Low
7000320792,0.1445,0,NO,Low
7001758158,0.1445,0,NO,Low
7000112962,0.1445,0,NO,Low
7002213064,0.1445,0,NO,Low
7002010355,0.1445,0,NO,Low
7000749100,0.1445,0,NO,Low
7000749729,0.1445,0,NO,Low
7001990713,0.1445,0,NO,Low
7000728511,0.1445,0,NO,Low
7002289137,0.1445,0,NO,Low
7001964298,0.1445,0,NO,Low
7000257939,0.1445,0,NO,Low
7000636450,0.1445,0,NO,Low
7001422844,0.1445,0,NO,Low
7002385730,0.1445,0,NO,Low
7000975179,0.1445,0,NO,Low
7000582482,0.1444,0,NO,Low
7001130375,0.1444,0,NO,Low
7002149810,0.1444,0,NO,Low
7002132877,0.1444,0,NO,Low
7001990094,0.1444,0,NO,Low
7000778040,0.1444,0,NO,Low
7002124377,0.1444,0,NO,Low
7000833426,0.1444,0,NO,Low
7000493924,0.1444,0,NO,Low
7001564068,0.1443,0,NO,Low
7000318049,0.1443,0,NO,Low
7001055500,0.1443,0,NO,Low
7001214436,0.1443,0,NO,Low
7002170596,0.1443,0,NO,Low
7001058587,0.1443,0,NO,Low
7001875775,0.1443,0,NO,Low
7001327452,0.1442,0,NO,Low
7002108744,0.1442,0,NO,Low
7000527889,0.1442,0,NO,Low
7000720261,0.1442,0,NO,Low
7001467819,0.1442,0,NO,Low
7001252751,0.1442,0,NO,Low
7001503264,0.1442,0,NO,Low
7002408322,0.1442,0,NO,Low
7001556991,0.1442,0,NO,Low
7002246616,0.1442,0,NO,Low
7001355572,0.1442,0,NO,Low
7000659545,0.1442,0,NO,Low
7001046224,0.1442,0,NO,Low
7000998329,0.1442,0,NO,Low
7001423849,0.1442,0,NO,Low
7000662280,0.1442,0,NO,Low
7001390846,0.1441,0,NO,Low
7001458611,0.1441,0,NO,Low
7002263180,0.1441,0,NO,Low
7000978176,0.1441,0,NO,Low
7002219380,0.1441,0,NO,Low
7001923048,0.1441,0,NO,Low
7000029450,0.1441,0,NO,Low
7002152580,0.1441,0,NO,Low
7002348455,0.1441,0,NO,Low
7001322321,0.1441,0,NO,Low
7000743486,0.1441,0,NO,Low
7001793961,0.1441,0,NO,Low
